Date,HSI
11/11/2020,26226.98047
12/11/2020,26169.38086
13/11/2020,26156.85938
16/11/2020,26381.66992
17/11/2020,26415.08984
18/11/2020,26544.28906
19/11/2020,26356.9707
20/11/2020,26451.53906
23/11/2020,26486.19922
24/11/2020,26588.19922
25/11/2020,26669.75
26/11/2020,26819.44922
27/11/2020,26894.67969
30/11/2020,26341.49023
1/12/2020,26567.67969
2/12/2020,26532.58008
3/12/2020,26728.5
4/12/2020,26835.91992
7/12/2020,26506.84961
8/12/2020,26304.56055
9/12/2020,26502.83984
10/12/2020,26410.58984
11/12/2020,26505.86914
14/12/2020,26389.51953
15/12/2020,26207.28906
16/12/2020,26460.28906
17/12/2020,26678.38086
18/12/2020,26498.59961
21/12/2020,26306.67969
22/12/2020,26119.25
23/12/2020,26343.09961
24/12/2020,26386.56055
28/12/2020,26314.63086
29/12/2020,26568.49023
30/12/2020,27147.10938
31/12/2020,27231.13086
4/1/2021,27472.81055
5/1/2021,27649.85938
6/1/2021,27692.30078
7/1/2021,27548.51953
8/1/2021,27878.2207
11/1/2021,27908.2207
12/1/2021,28276.75
13/1/2021,28235.59961
14/1/2021,28496.85938
15/1/2021,28573.85938
18/1/2021,28862.76953
19/1/2021,29642.2793
20/1/2021,29962.4707
21/1/2021,29927.75977
22/1/2021,29447.84961
25/1/2021,30159.00977
26/1/2021,29391.25977
27/1/2021,29297.5293
28/1/2021,28550.76953
29/1/2021,28283.71094
1/2/2021,28892.85938
2/2/2021,29248.69922
3/2/2021,29307.46094
4/2/2021,29113.5
5/2/2021,29288.67969
8/2/2021,29319.4707
9/2/2021,29476.18945
10/2/2021,30038.7207
11/2/2021,30173.57031
16/2/2021,30746.66016
17/2/2021,31084.93945
18/2/2021,30595.26953
19/2/2021,30644.73047
22/2/2021,30319.83008
23/2/2021,30632.64063
24/2/2021,29718.24023
25/2/2021,30074.16992
26/2/2021,28980.21094
1/3/2021,29452.57031
2/3/2021,29095.85938
3/3/2021,29880.41992
4/3/2021,29236.78906
5/3/2021,29098.28906
8/3/2021,28540.83008
9/3/2021,28773.23047
10/3/2021,28907.51953
11/3/2021,29385.60938
12/3/2021,28739.7207
15/3/2021,28833.75977
16/3/2021,29027.68945
17/3/2021,29034.11914
18/3/2021,29405.7207
19/3/2021,28990.93945
22/3/2021,28885.33984
23/3/2021,28497.38086
24/3/2021,27918.14063
25/3/2021,27899.60938
26/3/2021,28336.42969
29/3/2021,28338.30078
30/3/2021,28577.5
31/3/2021,28378.34961
1/4/2021,28938.74023
7/4/2021,28674.80078
8/4/2021,29008.07031
9/4/2021,28698.80078
12/4/2021,28453.2793
13/4/2021,28497.25
14/4/2021,28900.83008
15/4/2021,28793.14063
16/4/2021,28969.71094
19/4/2021,29106.15039
20/4/2021,29135.73047
21/4/2021,28621.91992
22/4/2021,28755.33984
23/4/2021,29078.75
26/4/2021,28952.83008
27/4/2021,28941.53906
28/4/2021,29071.33984
29/4/2021,29303.25977
30/4/2021,28724.88086
3/5/2021,28357.53906
4/5/2021,28557.14063
5/5/2021,28417.98047
6/5/2021,28637.46094
7/5/2021,28610.65039
10/5/2021,28595.66016
11/5/2021,28013.81055
12/5/2021,28231.03906
13/5/2021,27718.66992
14/5/2021,28027.57031
17/5/2021,28194.08984
18/5/2021,28593.81055
20/5/2021,28450.28906
21/5/2021,28458.43945
24/5/2021,28412.25977
25/5/2021,28910.85938
26/5/2021,29166.00977
27/5/2021,29113.19922
28/5/2021,29124.41016
31/5/2021,29151.80078
